id,상품명,브랜드,품번,성별,이미지_URL,현재_가격,평균_키,평균_몸무게,구매사이트,부위,스타일
834,시티 워커스 테이퍼드 코튼 팬츠 [베이지],무신사 스탠다드,MMDPC514-BE,남,https://image.msscdn.net/thumbnails/images/goods_img/20240620/4210129/4210129_17242006550198_big.jpg?w=1200,39490,174,70,https://www.musinsa.com/products/4210129,하의,워크웨어
835,코듀로이 페이드 워싱 더블니 카펜터 팬츠_더스트 블랙,디미트리블랙,DBD9PL02DB,공용,https://image.msscdn.net/thumbnails/images/goods_img/20240923/4450948/4450948_17278349921065_big.jpg?w=1200,37900,171,66,https://www.musinsa.com/products/4450948,하의,워크웨어
836,Corduroy banding cargo pants Black,로시로우,365-Black,여,https://image.msscdn.net/thumbnails/images/goods_img/20240910/4427358/4427358_17261236703274_big.jpg?w=1200,37800,155,45,https://www.musinsa.com/products/4427358,하의,워크웨어
837,Corduroy Balloon Pants - Navy,앵글런,P0000FKG,여,https://image.msscdn.net/thumbnails/images/goods_img/20241027/4562296/4562296_17306358469755_big.jpg?w=1200,102660,179,78,https://www.musinsa.com/products/4562296,하의,캐주얼
838,우먼즈 프레이 사이드 와이드 데님 팬츠 [라이트 인디고],무신사 스탠다드 우먼,MWCNP504-LI,여,https://image.msscdn.net/thumbnails/images/goods_img/20230811/3460280/3460280_16982768135070_big.jpg?w=1200,48490,162,58,https://www.musinsa.com/products/3460280,하의,캐주얼
839,2-WAY 코듀로이 와이드 팬츠_4COLORS,시티브리즈 우먼,CTG4PT01_4,여,https://image.msscdn.net/thumbnails/images/goods_img/20231012/3622924/3622924_17322500741502_big.jpg?w=1200,65400,164,55,https://www.musinsa.com/products/3622924,하의,캐주얼
840,414944 여 브러시드 스트레이트 데님_3color,지오다노,05414944,여,https://image.msscdn.net/thumbnails/images/goods_img/20241025/4559097/4559097_17298354917977_big.jpg?w=1200,50800,167,57,https://www.musinsa.com/products/4559097,하의,캐주얼
841,테이퍼드핏 데님 팬츠 DP T908,하프크라이즈 레이아웃,DP-T908,남,https://image.msscdn.net/thumbnails/images/goods_img/20190228/969208/969208_2_big.jpg?w=1200,44250,173,75,https://www.musinsa.com/products/969208,하의,캐주얼
842,5 포켓 팬츠 - 블랙 / S62LB0125S30863900,엠엠식스,S62LB0125S30863900SS23,남,https://image.msscdn.net/thumbnails/images/goods_img/20230424/3254950/3254950_16877491890725_big.jpg?w=1200,192347,172,68,https://www.musinsa.com/products/3254950,하의,캐주얼
843,루즈 배기 데님 팬츠 [블랙],무신사 스탠다드,MMDNP506-BK,남,https://image.msscdn.net/thumbnails/images/goods_img/20240701/4225249/4225249_17234451293859_big.jpg?w=1200,43090,179,86,https://www.musinsa.com/products/4225249,하의,캐주얼
844,DENIM LIKE STRIPE WIDE PANTS IN CHARCOAL,마뗑킴,MK249OPT061MCH,여,https://image.msscdn.net/thumbnails/images/goods_img/20241119/4622452/4622452_17319815382314_big.jpg?w=1200,188000,0,0,https://www.musinsa.com/products/4622452,하의,캐주얼
845,우먼즈 원 턱 와이드 코듀로이 팬츠 [블랙],무신사 스탠다드 우먼,MWCPC802-BK,여,https://image.msscdn.net/thumbnails/images/goods_img/20230622/3378567/3378567_16947444889329_big.jpg?w=1200,44890,162,50,https://www.musinsa.com/products/3378567,하의,캐주얼
846,(밍크기모ver.추가)웰릿 핀턱 와이드 데님팬츠,프렌치시크,508940,여,https://image.msscdn.net/thumbnails/images/goods_img/20240528/4161663/4161663_17267352693620_big.jpg?w=1200,44820,163,50,https://www.musinsa.com/products/4161663,하의,캐주얼
847,[최종우X시그니처]소프트 헤비 코듀로이 원턱 밴딩 팬츠[블랙],시그니처,SCBP-001,공용,https://image.msscdn.net/thumbnails/images/goods_img/20231107/3690587/3690587_17001360572707_big.jpg?w=1200,34900,171,67,https://www.musinsa.com/products/3690587,하의,캐주얼
848,원턱 와이드 코듀로이 팬츠 (BROWN),엑스컨테이너,E4F-OTWCP20 BROWN,남,https://image.msscdn.net/thumbnails/images/goods_img/20240819/4342152/4342152_17255996798894_big.jpg?w=1200,35900,180,79,https://www.musinsa.com/products/4342152,하의,캐주얼
849,selvedge denim pants deep indigo,유니폼브릿지,UB-301,남,https://image.msscdn.net/thumbnails/images/goods_img/20160818/396185/396185_17162670591731_big.jpg?w=1200,76300,175,71,https://www.musinsa.com/products/396185,하의,캐주얼
850,[기모선택] VLAD 원턱 피그먼트 페이드 워싱 스웻 팬츠_블랙,디미트리블랙,VBD8PL01BK,공용,https://image.msscdn.net/thumbnails/images/goods_img/20240808/4308187/4308187_17240877729234_big.jpg?w=1200,33900,176,75,https://www.musinsa.com/products/4308187,하의,캐주얼
851,더블 니 카펜터 팬츠 [블랙],무신사 스탠다드,MMDPC107-BK,남,https://image.msscdn.net/thumbnails/images/goods_img/20231215/3758181/3758181_17068493519494_big.jpg?w=1200,37590,175,72,https://www.musinsa.com/products/3758181,하의,워크웨어
852,시티 워커스 테이퍼드 코튼 팬츠 [크림],무신사 스탠다드,MMDPC514-CR,남,https://image.msscdn.net/thumbnails/images/goods_img/20240620/4210128/4210128_17242007263966_big.jpg?w=1200,37290,173,75,https://www.musinsa.com/products/4210128,하의,워크웨어
853,레플리카 퍼티그 팬츠 [세이지 그린],무신사 스탠다드,MMJPC604-EE,남,https://image.msscdn.net/thumbnails/images/goods_img/20220613/2611226/2611226_3_big.jpg?w=1200,35090,175,71,https://www.musinsa.com/products/2611226,하의,워크웨어
854,유틸리티 카고 와이드 데님 팬츠 (그레이),노이어,N22WDN04-GY,남,https://image.msscdn.net/thumbnails/images/goods_img/20220825/2742474/2742474_16760471581422_big.jpg?w=1200,110600,174,67,https://www.musinsa.com/products/2742474,하의,워크웨어
855,루즈테이퍼드 팬츠 Chino,그라미치,G103-OGT_Chino,공용,https://image.msscdn.net/thumbnails/images/goods_img/20180309/732700/732700_16807554139436_big.jpg?w=1200,109600,172,70,https://www.musinsa.com/products/732700,하의,워크웨어
856,오리지널 874 워크팬츠 Black,디키즈,DK010609BLK,남,https://image.msscdn.net/thumbnails/images/goods_img/20231120/3722417/3722417_17170276326111_big.jpg?w=1200,53100,173,70,https://www.musinsa.com/products/3722417,하의,워크웨어
857,가먼트워싱 카펜터 팬츠_카키,키뮤어,KBDFUWP002KK,남,https://image.msscdn.net/thumbnails/images/goods_img/20240806/4301148/4301148_17235982867488_big.jpg?w=1200,34000,175,71,https://www.musinsa.com/products/4301148,하의,워크웨어
858,미니멀 후디드 다운 숏 패딩 재킷 [블랙],무신사 스탠다드,MMCDJ702-BK,남,https://image.msscdn.net/thumbnails/images/goods_img/20230705/3395772/3395772_16982094036586_big.jpg?w=1200,152990,0,0,https://www.musinsa.com/products/3395772,하의,프레피
859,selvedge denim pants deep indigo,유니폼브릿지,UB-301,남,https://image.msscdn.net/thumbnails/images/goods_img/20160818/396185/396185_17162670591731_big.jpg?w=1200,76300,0,0,https://www.musinsa.com/products/396185,하의,프레피
860,NEW ORIGINAL WINTER BOOTS SHORT(6inch) - 5 colors,락피쉬웨더웨어,RF1SHBE3UG001,여,https://image.msscdn.net/thumbnails/images/goods_img/20240924/4457147/4457147_17303407825355_big.jpg?w=1200,82900,0,0,https://www.musinsa.com/products/4457147,하의,프레피
861,빈티지 캣워싱 와이드 데님 팬츠 [옐로우 워싱],리메인세컨드,LBLMPT02,공용,https://image.msscdn.net/thumbnails/images/goods_img/20240725/4274049/4274049_17255031720695_big.jpg?w=1200,34800,0,0,https://www.musinsa.com/products/4274049,하의,프레피
862,레이어드 크루 넥 반팔 티셔츠_일반 기장 [화이트],무신사 스탠다드,MMATS701-WH,남,https://image.msscdn.net/thumbnails/images/goods_img/20210825/2086653/2086653_17048764754484_big.jpg?w=1200,15190,0,0,https://www.musinsa.com/products/2086653,하의,프레피
863,오버핏 케이블 라운드 니트 5COLOR,언탭트 스튜디오,MUN021,남,https://image.msscdn.net/thumbnails/images/goods_img/20240731/4285909/4285909_17247442451593_big.jpg?w=1200,34970,0,0,https://www.musinsa.com/products/4285909,하의,프레피
864,울리치 트렌치 맥코트_5Color,오로,m1037_732448-2,여,https://image.msscdn.net/thumbnails/images/goods_img/20231011/3618780/3618780_17322532682549_big.jpg?w=1200,138000,0,0,https://www.musinsa.com/products/3618780,하의,프레피
865,보위 윈터 슈즈  R24U001 (SU퍼플),로맨틱무브,R24U001,남,https://image.msscdn.net/thumbnails/images/goods_img/20241002/4483651/4483651_17296628043775_big.jpg?w=1200,104200,0,0,https://www.musinsa.com/products/4483651,하의,프레피
866,[무료반품][변우석 착용]074923 베이직 덕다운 푸퍼_4color,지오다노,01074923,남,https://image.msscdn.net/thumbnails/images/goods_img/20241021/4539912/4539912_17313065356425_big.jpg?w=1200,134400,0,0,https://www.musinsa.com/products/4539912,하의,프레피
867,[기모선택] ASI 포시즌 에센셜 피그먼트 후드집업_차콜 그레이,디미트리블랙,ABD1TH01CH,공용,https://image.msscdn.net/thumbnails/images/goods_img/20240109/3783092/3783092_17164556227922_big.png?w=1200,39900,0,0,https://www.musinsa.com/products/3783092,하의,프레피
868,501® 오리지널 진_00501-0000,리바이스,00501-0000,남,https://image.msscdn.net/thumbnails/images/goods_img/20220317/2425479/2425479_17182629052451_big.jpg?w=1200,71200,175,71,https://www.musinsa.com/products/2425479,하의,캐주얼
869,(기모옵션추가) 이지 와이드 데님 팬츠 그레이,굿라이프웍스,21FLGP20GR,공용,https://image.msscdn.net/thumbnails/images/goods_img/20210826/2092852/2092852_17086532214128_big.jpg?w=1200,39800,170,63,https://www.musinsa.com/products/2092852,하의,캐주얼
870,[최종우X시그니처]소프트 헤비 코듀로이 원턱 밴딩 팬츠[모카브라운],시그니처,SCBP-004,공용,https://image.msscdn.net/thumbnails/images/goods_img/20231107/3690591/3690591_17004408864665_big.jpg?w=1200,34900,176,77,https://www.musinsa.com/products/3690591,하의,캐주얼
871,(Renew Ver.) 코듀로이 원턱 와이드 밴딩팬츠 ( 5Color ),브렌슨,BR732,공용,https://image.msscdn.net/thumbnails/images/goods_img/20221108/2926541/2926541_17316487123835_big.jpg?w=1200,29900,166,86,https://www.musinsa.com/products/2926541,하의,캐주얼
872,우먼즈 벨루어 코듀로이 라운지 팬츠 [크림 베이지],무신사 스탠다드 우먼,MWBPC802-CI,여,https://image.msscdn.net/thumbnails/images/goods_img/20220906/2773125/2773125_1_big.jpg?w=1200,39490,163,53,https://www.musinsa.com/products/2773125,하의,캐주얼
873,드롭 스트레이트 와이드 데님 팬츠 (GREYISH BLUE),토피,T4S-DSDPT211GY,남,https://image.msscdn.net/thumbnails/images/goods_img/20240111/3789980/3789980_17055635742506_big.jpg?w=1200,30900,179,77,https://www.musinsa.com/products/3789980,하의,캐주얼
874,레귤러 핏 데님 팬츠 [미디엄 인디고],무신사 스탠다드,MMJNP002-MI,남,https://image.msscdn.net/thumbnails/images/goods_img/20200225/1322220/1322220_1_big.jpg?w=1200,42390,170,68,https://www.musinsa.com/products/1322220,하의,캐주얼
875,SKULL WASHED PANTS (S.DENIM),위캔더스,WS2401PT02SD,공용,https://image.msscdn.net/thumbnails/images/goods_img/20240205/3845723/3845723_17089985045162_big.jpg?w=1200,90300,175,74,https://www.musinsa.com/products/3845723,하의,캐주얼
876,5 포켓 데님 팬츠 - 라이트 블루 / S52LA0227S30589979,엠엠식스,S52LA0227S30589979SS24,여,https://image.msscdn.net/thumbnails/images/goods_img/20240118/3804866/3804866_17068539441161_big.jpg?w=1200,181440,0,0,https://www.musinsa.com/products/3804866,하의,캐주얼
877,ASI All-Sunday 와이드 데님 팬츠_더스트 인디고,디미트리블랙,ABD8DP02DI,공용,https://image.msscdn.net/thumbnails/images/goods_img/20240801/4288947/4288947_17240932160765_big.jpg?w=1200,33900,172,67,https://www.musinsa.com/products/4288947,하의,캐주얼
878,벨벳 코듀로이 밴딩 부츠컷 팬츠 (Coastal Blue),엔조 블루스,245VCBPNT007,여,https://image.msscdn.net/thumbnails/images/goods_img/20240927/4473154/4473154_17291486058017_big.jpg?w=1200,88290,167,56,https://www.musinsa.com/products/4473154,하의,캐주얼
879,[WOMEN] 와이드 플리스 팬츠 - 멜란지그레이 HBW0005APZMEG,헌터,HBW0005APZMEG,여,https://image.msscdn.net/thumbnails/images/goods_img/20241022/4542030/4542030_17295608362005_big.jpg?w=1200,179100,0,0,https://www.musinsa.com/products/4542030,하의,캐주얼
880,[힛탠다드] 우먼즈 속기모 부츠 컷 데님 팬츠 [워시드 블랙],무신사 스탠다드 우먼,MWDNP902-WC,여,https://image.msscdn.net/thumbnails/images/goods_img/20240703/4230727/4230727_17290392726561_big.jpg?w=1200,40390,168,61,https://www.musinsa.com/products/4230727,하의,캐주얼
881,COTTON SUEDE  DOUBLE KNEE PANTS  (CHARCOAL),벌스데이수트,BDIABTLP103,남,https://image.msscdn.net/thumbnails/images/goods_img/20240830/4388245/4388245_17276802366230_big.jpg?w=1200,106200,0,0,https://www.musinsa.com/products/4388245,하의,워크웨어
882,루즈테이퍼드 팬츠 Stone,그라미치,G103-OGT,남,https://image.msscdn.net/thumbnails/images/goods_img/20240213/3861275/3861275_17084993707533_big.jpg?w=1200,103200,175,91,https://www.musinsa.com/products/3861275,하의,워크웨어
883,오리지널 874 워크팬츠 2종,디키즈,"DK010609BLK, DK010609CH1",남,https://image.msscdn.net/thumbnails/images/goods_img/20241101/4581524/4581524_17322517082238_big.jpg?w=1200,53100,173,70,https://www.musinsa.com/products/4581524,하의,워크웨어
884,칼렛 와이드 카고 데님 팬츠,무센트,P00000RY,공용,https://image.msscdn.net/thumbnails/images/goods_img/20241114/4614946/4614946_17319992494634_big.jpg?w=1200,49900,167,67,https://www.musinsa.com/products/4614946,하의,워크웨어
885,가먼트 다잉 카고 데님 팬츠 (BEIGE),토피,T3S-GDCDPT210,남,https://image.msscdn.net/thumbnails/images/goods_img/20230224/3106078/3106078_16787540848390_big.jpg?w=1200,32900,175,67,https://www.musinsa.com/products/3106078,하의,워크웨어
886,48799 점프수트 커버올 Dark Navy,디키즈,DK012463CG7,남,https://image.msscdn.net/thumbnails/images/goods_img/20240220/3882592/3882592_17083946690660_big.jpg?w=1200,99000,177,72,https://www.musinsa.com/products/3882592,하의,워크웨어
887,우먼즈 데님 와이드 카펜터 팬츠 [라이트 인디고],무신사 스탠다드 우먼,MWDNP804-LI,여,https://image.msscdn.net/thumbnails/images/goods_img/20240724/4269906/4269906_17295793206247_big.jpg?w=1200,47890,160,54,https://www.musinsa.com/products/4269906,하의,워크웨어
888,[기모]W93 코듀로이 와이드 팬츠 (4COLORS),와르,5006907707,여,https://image.msscdn.net/thumbnails/images/goods_img/20241030/4573308/4573308_17307719630792_big.jpg?w=1200,56900,171,66,https://www.musinsa.com/products/4573308,하의,캐주얼
889,씨네코닥 세미오버핏 다잉 조거 팬츠 DARK GREY,코닥,K4323LPT92DGR,남,https://image.msscdn.net/thumbnails/images/goods_img/20240912/4435962/4435962_17261180804983_big.jpg?w=1200,169000,170,64,https://www.musinsa.com/products/4435962,하의,캐주얼
890,Drape Denim Pants Light Blue,러프사이드,RS2325143,남,https://image.msscdn.net/thumbnails/images/goods_img/20230217/3090384/3090384_17246552011272_big.jpg?w=1200,168000,173,70,https://www.musinsa.com/products/3090384,하의,캐주얼
891,(기모 옵션) [9445] 유니섹스 와이드 투버튼 팬츠 (블랙),밀리언코르,5000654316,공용,https://image.msscdn.net/thumbnails/images/goods_img/20220915/2796136/2796136_17186093892850_big.jpg?w=1200,37800,167,57,https://www.musinsa.com/products/2796136,하의,캐주얼
892,투 턱 와이드 치노 팬츠 [베이지],무신사 스탠다드,MMBPC601-BE,남,https://image.msscdn.net/thumbnails/images/goods_img/20220608/2602299/2602299_2_big.jpg?w=1200,36690,174,65,https://www.musinsa.com/products/2602299,하의,캐주얼
893,원턱 와이드 워싱 데님 팬츠 [화이트],데꼬로소,DNP008,남,https://image.msscdn.net/thumbnails/images/goods_img/20240201/3841258/3841258_17072917127526_big.jpg?w=1200,79500,177,69,https://www.musinsa.com/products/3841258,하의,캐주얼
894,베일 콤보 다운 재킷 - 블랙 / 23CTCUB03146999,텐씨,23CTCUB03146999FW23,남,https://image.msscdn.net/thumbnails/images/goods_img/20231026/3661030/3661030_16999323898689_big.jpg?w=1200,799990,0,0,https://www.musinsa.com/products/3661030,하의,프레피
895,"[왕수빈 PICK]CHECK HALF WOOL COAT, BLACK",오헤시오,24FW-41000SWbl,여,https://image.msscdn.net/thumbnails/images/goods_img/20241011/4507480/4507480_17298501778797_big.jpg?w=1200,375250,0,0,https://www.musinsa.com/products/4507480,하의,프레피
896,980G 피그먼트 맨투맨-챠콜-,소버먼트,pg-mtm-05,남,https://image.msscdn.net/thumbnails/images/goods_img/20200903/1582356/1582356_1_big.jpg?w=1200,57200,0,0,https://www.musinsa.com/products/1582356,하의,프레피
897,여성 볼륨 넥 크롭 다운 푸퍼 J225572 BEH,캘빈클라인 진,J225572BEH,여,https://image.msscdn.net/thumbnails/images/goods_img/20230907/3541136/3541136_17332032862608_big.jpg?w=1200,242190,0,0,https://www.musinsa.com/products/3541136,하의,프레피
898,[무료반품]스포츠웨어 클럽 패딩 자켓 M - 블랙:화이트 / FB7369-010,나이키,FB7369-010,남,https://image.msscdn.net/thumbnails/images/goods_img/20240925/4464736/4464736_17291379115256_big.jpg?w=1200,239000,0,0,https://www.musinsa.com/products/4464736,하의,프레피
